payment_id,order_id,payment_date,payment_method,payment_amount
502078,102164,2025-11-29,Card,56.69
502079,102165,2025-11-06,Card,101.21
502080,102167,2025-09-11,Card,94.57
502081,102168,2025-11-15,Card,66.38
502082,102169,2025-12-16,Card,49.39
502083,102170,2024-01-16,Card,47.77
502084,102173,2025-07-12,Card,59.78
502085,102174,2024-06-29,Card,92.45
502086,102175,2025-07-15,Card,221.25
502087,102176,2024-03-17,Card,118.41
502088,102177,2024-12-23,Card,190.65
502089,102178,2025-04-08,Card,34.78
502090,102178,2025-04-03,Card,47.24
502091,102179,2024-12-03,ACH,83.63
502092,102180,2025-05-28,Card,195.5
502093,102181,2024-06-26,ACH,136.92
502094,102182,2025-03-24,Card,133.45
502095,102183,2025-04-22,Card,33.62
502096,102184,2025-04-08,Card,60.3
502097,102184,2025-04-09,ACH,59.08
502098,102185,2024-08-05,Insurance,109.14
502099,102186,2024-08-16,Card,30.51
502100,102186,2024-08-25,Card,26.15
502101,102187,2024-07-11,Insurance,45.14
502102,102188,2024-12-06,Insurance,76.52
502103,102191,2024-10-31,Card,150.03
502104,102193,2024-06-09,Insurance,108.84
502105,102194,2025-05-01,Card,74.43
502106,102197,2025-09-24,Card,116.18
502107,102198,2025-02-25,Card,121.19
502108,102200,2024-09-30,Card,92.81
502109,102201,2024-01-11,Card,120.43
502110,102203,2024-09-03,ACH,67.06
502111,102204,2024-11-28,Card,84.38
502112,102205,2025-08-11,Card,105.6
502113,102207,2025-09-06,Card,80.52
502114,102207,2025-09-21,ACH,56.0
502115,102208,2024-06-21,Card,63.67
502116,102209,2024-04-15,ACH,16.12
502117,102210,2025-06-01,Card,103.74
502118,102211,2025-07-23,Card,65.2
502119,102213,2024-03-28,Card,189.43
502120,102214,2024-03-25,ACH,36.51
502121,102216,2024-11-30,ACH,144.73
502122,102217,2026-01-02,ACH,130.71
502123,102218,2024-08-15,ACH,110.36
502124,102221,2024-04-27,Card,60.82
502125,102222,2024-01-26,Card,158.32
502126,102223,2024-11-05,Card,151.37
502127,102224,2024-10-21,Card,72.57
502128,102225,2025-04-01,Card,33.08
502129,102226,2025-10-08,Card,27.5
502130,102227,2025-11-29,ACH,125.57
502131,102227,2025-11-17,Card,96.83
502132,102228,2024-08-03,Insurance,105.79
502133,102229,2025-12-30,Card,45.44
502134,102231,2024-02-26,Card,105.13
502135,102232,2025-11-21,Card,99.51
502136,102233,2024-04-14,ACH,195.73
502137,102234,2025-03-10,Card,89.99
502138,102235,2025-08-04,Insurance,113.62
502139,102236,2024-07-03,Card,91.73
502140,102237,2024-07-20,Card,141.07
502141,102238,2024-12-15,Card,206.19
502142,102239,2025-10-10,ACH,150.2
502143,102240,2024-06-13,ACH,229.13
502144,102241,2025-05-01,Card,144.11
502145,102242,2024-11-26,Card,49.75
502146,102243,2024-03-24,Card,62.04
502147,102245,2025-09-06,ACH,97.46
502148,102246,2025-02-25,Card,85.6
502149,102247,2024-05-09,Card,73.33
502150,102248,2024-04-26,Card,125.78
502151,102249,2024-11-24,Insurance,236.47
502152,102250,2025-01-08,Insurance,26.63
502153,102250,2025-01-07,Card,27.85
502154,102251,2025-02-09,Card,98.54
502155,102253,2025-01-04,ACH,103.07
502156,102254,2024-08-04,ACH,41.44
502157,102255,2025-05-16,Card,120.13
502158,102256,2025-08-17,ACH,120.02
502159,102257,2025-04-22,Card,30.97
502160,102257,2025-04-24,ACH,36.09
502161,102258,2024-01-03,Card,60.4
502162,102259,2026-01-09,Card,71.68
502163,102260,2024-01-18,Insurance,19.9
502164,102262,2024-02-04,Card,22.8
502165,102263,2025-01-17,Card,83.9
502166,102264,2024-03-21,ACH,114.53
502167,102265,2024-03-13,Card,47.7
502168,102266,2025-05-19,Card,182.31
502169,102267,2025-06-22,Card,162.44
502170,102268,2024-04-01,Insurance,105.45
502171,102269,2025-12-20,Insurance,115.94
502172,102270,2024-08-26,ACH,41.7
502173,102271,2024-08-22,Card,66.96
502174,102272,2024-08-16,Insurance,42.36
502175,102273,2024-12-09,Insurance,25.8
502176,102274,2024-05-15,Card,49.74
502177,102275,2024-11-11,ACH,101.79
502178,102276,2024-06-05,Card,91.78
502179,102278,2024-09-26,Insurance,52.35
502180,102280,2025-07-12,Card,32.28
502181,102280,2025-07-16,Card,28.13
502182,102282,2024-08-27,Card,76.01
502183,102283,2025-07-29,Card,24.8
502184,102284,2025-05-16,ACH,78.29
502185,102285,2025-09-03,Card,112.27
502186,102286,2025-10-27,Card,142.47
502187,102288,2025-11-16,Insurance,41.69
502188,102289,2024-11-02,Card,33.01
502189,102289,2024-10-31,Card,41.89
502190,102290,2024-10-18,Card,109.74
502191,102291,2024-08-28,Card,71.38
502192,102291,2024-08-26,Card,67.65
502193,102292,2024-06-20,Card,49.39
502194,102293,2025-07-02,ACH,119.8
502195,102295,2025-08-09,Insurance,68.07
502196,102296,2024-05-04,Card,58.05
502197,102297,2024-12-28,Insurance,130.7
502198,102298,2024-06-16,Card,67.01
502199,102300,2024-07-24,Card,171.86
502200,102301,2024-04-15,Card,85.36
502201,102302,2025-02-23,ACH,89.04
502202,102303,2025-10-09,Card,144.01
502203,102304,2025-11-04,Card,66.57
502204,102305,2024-03-13,Card,52.54
502205,102306,2024-09-06,Card,100.63
502206,102307,2024-05-07,Card,133.05
502207,102309,2025-01-25,Card,123.41
502208,102310,2024-07-29,ACH,62.16
502209,102311,2024-02-21,Card,71.71
502210,102313,2024-02-08,Card,95.95
502211,102314,2024-06-20,Card,154.48
502212,102315,2024-01-02,Insurance,55.77
502213,102316,2024-03-06,Card,53.48
502214,102316,2024-03-15,Insurance,55.6
502215,102317,2024-11-15,Insurance,186.03
502216,102318,2025-09-15,Card,155.84
502217,102319,2025-07-23,Insurance,26.53
502218,102320,2024-03-13,Card,61.81
502219,102320,2024-03-13,ACH,90.07
502220,102321,2024-01-31,ACH,50.2
502221,102322,2024-09-04,ACH,68.13
502222,102326,2024-09-08,ACH,65.16
502223,102327,2024-05-05,Card,128.71
502224,102328,2024-01-20,Insurance,64.72
502225,102329,2024-04-19,Insurance,141.26
502226,102331,2025-09-24,ACH,28.66
502227,102332,2024-07-19,Card,131.34
502228,102333,2025-08-28,Card,125.94
502229,102334,2025-02-11,Insurance,70.17
502230,102335,2025-01-31,ACH,77.9
502231,102337,2025-08-27,ACH,288.99
502232,102338,2024-02-06,Card,65.75
502233,102339,2024-03-11,Card,91.53
502234,102340,2024-11-08,ACH,34.08
502235,102341,2024-10-20,Card,187.79
502236,102342,2025-02-08,ACH,46.77
502237,102343,2025-06-26,Card,179.29
502238,102344,2025-03-20,Card,61.17
502239,102345,2024-07-10,Card,90.05
502240,102347,2025-07-04,Card,34.84
502241,102347,2025-07-06,Card,34.07
502242,102348,2024-06-09,ACH,41.14
502243,102348,2024-05-31,Card,32.73
502244,102349,2025-01-06,Insurance,102.6
502245,102350,2025-02-01,Insurance,78.05
502246,102352,2025-06-12,Insurance,126.71
502247,102354,2024-08-19,ACH,79.11
502248,102355,2024-09-25,Card,42.5
502249,102356,2024-11-01,Insurance,146.92
502250,102357,2024-06-12,Card,173.44
502251,102358,2025-04-03,Card,59.93
502252,102358,2025-04-05,Card,87.9
502253,102359,2024-06-05,ACH,48.14
502254,102360,2025-04-23,ACH,64.65
502255,102361,2025-07-05,Insurance,82.51
502256,102362,2025-12-10,Card,106.98
502257,102363,2024-03-30,ACH,108.86
502258,102364,2025-07-09,ACH,104.35
502259,102365,2024-03-03,ACH,33.8
502260,102366,2024-09-06,Insurance,75.65
502261,102366,2024-09-05,Insurance,54.78
502262,102367,2024-05-11,Card,74.08
502263,102369,2024-05-08,Card,52.72
502264,102370,2024-02-04,Card,113.4
502265,102371,2025-08-30,Card,66.84
502266,102372,2024-02-16,Card,49.29
502267,102374,2025-06-01,ACH,102.72
502268,102376,2025-09-18,Card,57.79
502269,102377,2024-04-12,Card,33.98
502270,102379,2025-04-28,Insurance,36.72
502271,102380,2024-05-13,ACH,55.91
502272,102382,2025-11-04,Card,60.44
502273,102382,2025-11-01,Insurance,80.32
502274,102383,2024-10-14,Card,28.66
502275,102383,2024-10-17,Insurance,25.76
502276,102384,2024-05-18,Card,82.44
502277,102384,2024-05-20,Card,71.94
502278,102385,2025-10-03,ACH,52.5
502279,102386,2025-12-01,Insurance,12.31
502280,102386,2025-12-03,Insurance,10.01
502281,102387,2025-12-17,ACH,51.33
502282,102388,2025-12-08,ACH,31.45
502283,102389,2025-09-30,Card,74.93
502284,102389,2025-09-30,Insurance,105.99
502285,102392,2025-03-28,ACH,80.38
502286,102393,2024-06-22,ACH,73.0
502287,102394,2024-12-13,ACH,65.64
502288,102395,2025-04-30,Insurance,200.52
502289,102397,2024-08-12,Card,23.9
502290,102398,2024-07-04,ACH,106.68
502291,102399,2025-07-03,Card,36.59
502292,102401,2025-02-19,Card,59.01
502293,102402,2025-06-29,Card,71.88
502294,102403,2025-02-08,ACH,38.96
502295,102403,2025-02-07,ACH,50.75
502296,102404,2024-10-13,Insurance,134.93
502297,102405,2025-09-01,Insurance,78.19
502298,102407,2025-06-07,Insurance,73.03
502299,102408,2024-12-11,ACH,248.22
502300,102410,2025-01-31,ACH,44.86
502301,102411,2024-02-19,Card,85.63
502302,102413,2025-03-20,Card,45.89
502303,102414,2024-10-02,Card,18.93
502304,102415,2025-01-08,ACH,72.68
502305,102416,2025-03-31,ACH,97.1
502306,102417,2024-07-15,Card,168.47
502307,102420,2024-07-11,ACH,123.69
502308,102421,2025-07-11,Card,168.34
502309,102422,2024-03-21,Card,140.32
502310,102423,2025-08-30,Card,219.75
502311,102424,2024-09-13,ACH,45.33
502312,102425,2025-02-18,ACH,67.03
502313,102426,2024-05-01,ACH,44.61
502314,102427,2024-10-10,Card,71.1
502315,102428,2025-07-06,Insurance,86.83
502316,102430,2024-04-09,Card,61.4
502317,102430,2024-04-11,Card,72.42
502318,102431,2025-01-18,Card,88.82
502319,102431,2025-01-21,Card,83.84
502320,102433,2024-08-24,Card,57.44
502321,102434,2024-11-30,Insurance,68.08
502322,102434,2024-12-13,Insurance,57.0
502323,102435,2025-02-27,Card,75.33
502324,102435,2025-02-22,ACH,61.14
502325,102436,2025-04-18,Card,116.22
502326,102437,2025-05-11,Insurance,298.56
502327,102438,2025-09-13,ACH,125.55
502328,102439,2024-02-18,Card,63.19
502329,102441,2024-01-01,Card,142.69
502330,102442,2024-01-11,Insurance,161.1
502331,102444,2025-03-18,ACH,79.26
502332,102445,2025-10-19,Card,55.69
502333,102446,2025-07-23,Card,201.97
502334,102447,2025-04-18,Card,167.37
502335,102448,2025-08-05,Insurance,50.38
502336,102450,2025-09-23,Card,102.79
502337,102451,2025-10-16,Card,50.73
502338,102452,2024-03-11,Card,47.9
502339,102453,2024-12-13,Card,146.55
502340,102454,2025-09-02,Insurance,52.15
502341,102455,2024-12-20,Insurance,69.55
502342,102456,2025-09-07,Card,220.45
502343,102457,2025-11-28,Card,115.35
502344,102458,2024-12-17,Insurance,113.45
502345,102459,2024-02-18,Card,52.72
502346,102460,2024-09-05,Card,16.17
502347,102460,2024-09-08,Insurance,11.81
502348,102462,2024-12-18,Card,120.21
502349,102463,2025-03-09,ACH,53.6
502350,102463,2025-03-07,Card,73.61
502351,102464,2024-12-06,Card,90.36
502352,102465,2024-05-25,Card,49.8
502353,102466,2024-08-11,Card,81.16
502354,102468,2024-01-21,Card,140.65
502355,102470,2025-10-14,Insurance,127.31
502356,102471,2024-03-19,Card,348.61
502357,102472,2024-11-02,Insurance,74.65
502358,102473,2024-06-06,Insurance,68.49
502359,102473,2024-06-06,ACH,49.4
502360,102475,2024-11-08,Card,31.8
502361,102476,2025-01-20,ACH,127.17
502362,102477,2024-05-14,Card,14.98
502363,102477,2024-05-14,Card,14.12
502364,102478,2024-02-27,Card,160.59
502365,102480,2025-04-24,Card,59.13
502366,102481,2025-09-22,ACH,59.93
502367,102483,2024-08-26,Card,88.57
502368,102484,2024-09-21,Card,18.45
502369,102484,2024-09-13,ACH,16.87
502370,102485,2024-09-24,Card,49.16
502371,102486,2024-06-30,ACH,98.58
502372,102487,2024-02-12,Card,172.69
502373,102488,2025-01-20,ACH,87.66
502374,102490,2024-09-08,Card,78.8
502375,102491,2024-07-12,Card,65.19
502376,102492,2025-11-15,Insurance,60.52
502377,102493,2025-03-28,Insurance,50.66
502378,102494,2024-11-03,Card,57.5
502379,102494,2024-11-05,Card,49.42
502380,102495,2024-05-30,Card,32.65
502381,102495,2024-06-05,Card,32.36
502382,102497,2025-10-17,ACH,51.34
502383,102499,2025-11-12,Card,84.08
502384,102500,2025-05-26,ACH,203.99
502385,102502,2025-07-04,Card,59.08
502386,102504,2024-02-22,ACH,131.08
502387,102505,2024-03-31,ACH,70.59
502388,102506,2024-12-17,ACH,105.36
502389,102507,2025-04-02,Card,92.48
502390,102508,2024-10-25,Insurance,148.13
502391,102509,2024-03-30,Card,150.26
502392,102510,2024-05-26,ACH,80.36
502393,102511,2025-09-17,Insurance,24.47
502394,102512,2025-12-04,Insurance,155.24
502395,102513,2025-07-06,ACH,81.01
502396,102514,2024-03-26,Card,92.58
502397,102515,2025-08-24,Card,79.87
502398,102517,2025-01-23,Card,68.62
502399,102518,2024-05-03,ACH,34.92
502400,102520,2024-11-23,Card,141.6
502401,102521,2024-02-03,Card,80.41
502402,102522,2024-06-16,ACH,24.86
502403,102522,2024-06-05,Insurance,32.49
502404,102523,2024-10-23,ACH,33.75
502405,102525,2024-08-26,Card,114.66
502406,102526,2024-12-14,Card,88.78
502407,102527,2025-11-24,ACH,27.47
502408,102527,2025-11-27,Card,25.07
502409,102528,2024-03-10,Insurance,114.55
502410,102529,2025-03-03,Card,92.92
502411,102530,2025-11-04,Insurance,24.69
502412,102530,2025-11-06,Card,35.16
502413,102532,2025-11-10,Card,106.33
502414,102533,2024-05-07,Card,92.77
502415,102534,2025-08-14,Card,135.57
502416,102535,2025-12-22,Card,79.89
502417,102536,2024-09-01,ACH,162.48
502418,102537,2024-12-31,Card,50.51
502419,102537,2025-01-15,Card,34.93
502420,102538,2025-01-26,Card,171.79
502421,102540,2024-07-30,Card,52.49
502422,102541,2025-12-11,ACH,92.78
502423,102542,2025-11-30,Card,91.65
502424,102543,2024-10-09,Card,68.49
502425,102544,2025-08-13,ACH,82.67
502426,102544,2025-08-25,Card,74.73
502427,102545,2024-10-22,Insurance,45.79
502428,102546,2025-08-06,Card,39.01
502429,102547,2025-03-03,ACH,76.65
502430,102548,2024-12-12,Insurance,108.91
502431,102549,2024-04-04,Insurance,144.54
502432,102550,2025-04-24,ACH,100.7
502433,102551,2024-08-27,Card,30.4
502434,102553,2024-05-25,Insurance,58.57
502435,102555,2024-03-21,Card,86.03
502436,102557,2025-10-11,ACH,152.23
502437,102559,2025-03-09,Card,46.21
502438,102560,2025-03-04,Card,160.93
502439,102561,2024-09-19,ACH,54.99
502440,102563,2024-10-29,Card,43.87
502441,102565,2024-11-14,Card,49.49
502442,102566,2025-08-12,ACH,28.67
502443,102566,2025-08-10,Card,26.44
502444,102569,2025-11-24,Card,139.38
502445,102571,2025-11-13,Insurance,156.47
502446,102572,2025-06-18,Card,18.22
502447,102572,2025-06-19,Card,24.53
502448,102573,2024-10-13,Card,144.15
502449,102574,2025-07-23,Insurance,119.9
502450,102575,2024-08-28,Card,50.88
502451,102576,2024-07-19,Card,149.48
502452,102577,2024-11-25,Card,81.64
502453,102577,2024-11-28,Card,104.79
502454,102578,2025-12-14,ACH,70.27
502455,102579,2025-02-24,ACH,193.34
502456,102580,2024-10-07,Card,40.0
502457,102581,2024-12-08,Insurance,57.06
502458,102582,2024-08-03,Card,16.53
502459,102583,2025-05-02,Insurance,69.9
502460,102583,2025-04-30,ACH,66.23
502461,102584,2024-09-27,ACH,51.16
502462,102585,2025-02-11,Card,23.03
502463,102586,2024-09-27,ACH,59.73
502464,102586,2024-10-01,Card,47.07
502465,102587,2024-08-24,Card,157.26
502466,102588,2025-12-10,Card,69.86
502467,102589,2024-09-10,ACH,117.71
502468,102591,2024-10-07,ACH,37.98
502469,102592,2025-01-24,Insurance,37.4
502470,102594,2024-08-21,Card,30.97
502471,102594,2024-08-13,Card,37.37
502472,102595,2024-05-04,Card,174.38
502473,102596,2025-01-03,Card,57.53
502474,102597,2025-06-18,Card,34.97
502475,102598,2025-12-11,ACH,29.82
502476,102599,2024-10-14,Insurance,133.37
502477,102600,2025-09-24,Card,155.88
502478,102601,2024-06-09,ACH,89.8
502479,102601,2024-06-13,ACH,98.01
502480,102603,2025-02-18,Insurance,160.0
502481,102604,2025-07-10,Insurance,81.16
502482,102606,2025-01-29,Card,48.99
502483,102607,2024-07-09,Card,45.29
502484,102608,2025-02-03,Insurance,32.5
502485,102609,2025-08-28,ACH,47.44
502486,102610,2025-12-15,Card,19.5
502487,102610,2025-12-15,Insurance,18.96
502488,102612,2024-05-16,Card,49.71
502489,102612,2024-05-18,ACH,58.81
502490,102613,2025-03-13,Card,199.14
502491,102614,2024-03-22,ACH,50.4
502492,102615,2025-05-18,Card,103.06
502493,102616,2025-12-26,Card,180.87
502494,102617,2024-02-08,ACH,85.17
502495,102618,2025-04-28,Insurance,88.01
502496,102619,2025-12-04,Insurance,170.66
502497,102620,2025-09-17,Card,71.58
502498,102621,2024-10-15,Card,99.01
502499,102621,2024-10-15,ACH,126.13
502500,102622,2024-03-20,ACH,52.42
502501,102623,2025-11-08,Insurance,192.17
502502,102624,2025-11-09,Card,206.19
502503,102625,2025-03-02,Insurance,68.16
502504,102626,2025-12-24,Card,80.29
502505,102627,2024-01-05,ACH,50.36
502506,102629,2024-02-04,ACH,16.0
502507,102629,2024-01-29,Card,23.13
502508,102630,2025-11-18,Insurance,35.12
502509,102631,2025-05-16,Card,32.63
502510,102633,2025-02-15,Card,43.38
502511,102634,2024-03-04,Insurance,169.89
502512,102635,2024-01-26,Card,147.97
502513,102636,2024-09-07,ACH,212.47
502514,102638,2024-04-26,Card,250.81
502515,102639,2025-09-16,ACH,45.72
502516,102641,2024-12-29,Insurance,428.58
502517,102642,2024-06-02,Card,53.55
502518,102643,2024-12-19,Card,91.11
502519,102644,2024-11-26,Card,59.09
502520,102645,2024-01-10,Card,88.41
502521,102647,2025-08-03,Card,28.74
502522,102648,2025-11-20,Card,116.14
502523,102649,2024-08-31,ACH,163.13
502524,102650,2025-10-07,Insurance,60.29
502525,102651,2025-10-04,Card,49.41
502526,102652,2025-12-27,Card,130.7
502527,102655,2025-02-23,Card,98.67
502528,102656,2024-02-12,Card,301.03
502529,102657,2024-07-17,Card,103.13
502530,102659,2024-05-01,Card,96.77
502531,102660,2024-11-17,Card,90.62
502532,102661,2025-07-22,Insurance,211.82
502533,102662,2024-04-23,ACH,100.17
502534,102662,2024-04-22,Card,88.22
502535,102663,2025-01-03,Card,42.42
502536,102664,2024-06-11,Insurance,55.49
502537,102667,2025-12-11,Card,21.54
502538,102668,2024-03-01,Card,255.83
502539,102669,2025-12-05,Card,43.69
502540,102670,2025-08-06,Card,87.97
502541,102671,2025-09-19,Insurance,260.8
502542,102671,2025-09-19,ACH,178.5
502543,102672,2025-09-20,Insurance,68.01
502544,102676,2025-12-04,ACH,44.83
502545,102677,2025-10-17,Card,68.28
502546,102677,2025-10-06,Card,95.97
502547,102679,2024-10-05,ACH,99.08
502548,102680,2024-04-05,ACH,66.88
502549,102681,2024-03-18,Card,103.01
502550,102682,2024-10-15,Insurance,99.45
502551,102684,2025-01-07,Card,75.58
502552,102685,2024-12-20,Card,74.67
502553,102686,2024-07-13,ACH,170.61
502554,102687,2025-02-17,ACH,108.9
502555,102688,2025-04-11,Insurance,145.21
502556,102689,2025-12-23,Card,25.2
502557,102689,2025-12-24,Card,32.5
502558,102690,2025-06-19,Card,108.79
502559,102692,2025-11-11,Card,59.9
502560,102693,2024-11-12,Card,240.66
502561,102694,2025-11-27,Card,138.02
502562,102697,2024-11-07,Card,71.73
502563,102700,2025-10-11,Card,30.04
502564,102700,2025-10-18,Card,30.26
502565,102701,2025-08-04,Insurance,60.62
502566,102702,2024-06-11,ACH,97.93
502567,102703,2025-09-10,Card,78.24
502568,102704,2024-02-20,Card,84.0
502569,102705,2024-07-27,Card,146.57
502570,102707,2024-08-16,ACH,136.09
502571,102708,2025-06-21,Card,112.77
502572,102709,2025-10-05,ACH,54.82
502573,102710,2024-02-18,Card,88.79
502574,102711,2024-01-24,Card,43.19
502575,102712,2025-11-19,Card,25.06
502576,102712,2025-11-20,Insurance,26.62
502577,102713,2025-01-16,Insurance,175.76
502578,102714,2025-01-08,Card,264.25
502579,102715,2024-12-07,Card,55.53
502580,102717,2025-05-24,Card,18.9
502581,102717,2025-05-22,Card,21.01
502582,102718,2025-03-03,Card,194.96
502583,102719,2024-05-01,Card,84.81
502584,102720,2025-04-08,Card,330.1
502585,102721,2025-05-07,Insurance,79.98
502586,102722,2024-03-25,ACH,27.69
502587,102722,2024-03-24,Insurance,38.59
502588,102724,2025-08-18,Insurance,147.17
502589,102725,2025-03-31,Card,91.65
502590,102726,2024-04-10,Card,152.44
502591,102728,2025-03-04,Card,57.45
502592,102728,2025-03-14,Card,82.54
502593,102729,2024-12-08,Card,259.97
502594,102730,2025-12-22,Card,139.82
502595,102731,2025-01-19,Card,56.81
502596,102732,2025-11-12,Card,115.96
502597,102734,2024-11-23,Card,133.08
502598,102735,2024-04-17,ACH,47.77
502599,102736,2025-02-25,Card,122.48
502600,102737,2024-05-22,Card,91.8
502601,102738,2024-12-25,Card,181.73
502602,102741,2024-03-16,Card,56.06
502603,102741,2024-03-14,ACH,68.65
502604,102742,2025-01-09,ACH,190.74
502605,102743,2025-11-23,Card,90.75
502606,102744,2024-05-26,Card,88.39
502607,102745,2024-10-27,ACH,46.66
502608,102746,2024-06-13,Card,62.26
502609,102747,2025-08-15,Card,98.32
502610,102748,2024-10-31,Card,96.79
502611,102749,2025-12-13,ACH,134.44
502612,102750,2024-06-29,Card,77.91
502613,102751,2024-02-29,Card,56.75
502614,102751,2024-03-04,Card,62.98
502615,102752,2025-03-01,Card,183.66
502616,102754,2025-12-28,ACH,95.56
502617,102755,2025-10-04,Card,108.07
502618,102756,2025-10-11,Insurance,113.79
502619,102757,2025-04-12,Card,66.64
502620,102758,2024-10-05,Insurance,47.12
502621,102759,2024-11-09,Insurance,66.29
