order_id,order_date,ingestion_date,channel,region,product_line,status,gross_amount
101728,2024-11-20,2024-11-20,Mobile,Northeast,Hospice,Completed,100.42
101729,2024-03-17,2024-03-17,Partner,Northeast,Supplies,Completed,137.67
101730,2025-07-23,2025-07-23,Mobile,Midwest,HomeCare,Completed,71.03
101731,2025-10-22,2025-10-22,Web,South,HomeCare,Completed,98.18
101732,2025-05-26,2025-05-26,Mobile,Midwest,Hospice,Completed,166.88
101733,2025-09-24,2025-09-29,Partner,South,Supplies,Completed,176.26
101734,2025-09-21,2025-09-21,Web,Northeast,Supplies,Completed,53.76
101735,2025-08-06,2025-08-06,Web,South,Supplies,Cancelled,33.07
101736,2025-01-02,2025-01-02,Web,South,HomeCare,Completed,131.11
101737,2024-03-13,2024-03-13,Web,South,SeniorCare,Completed,56.98
101738,2024-01-03,2024-01-03,Mobile,West,SeniorCare,Completed,99.13
101739,2024-05-29,2024-05-29,Web,Midwest,HomeCare,Completed,126.82
101740,2024-11-11,2024-11-19,Partner,Northeast,SeniorCare,Returned,67.3
101741,2025-06-27,2025-06-27,Mobile,Midwest,SeniorCare,Completed,74.65
101742,2024-11-29,2024-11-29,Web,Midwest,SeniorCare,Completed,128.82
101743,2024-01-17,2024-01-17,Mobile,Midwest,HomeCare,Completed,161.75
101744,2024-06-02,2024-06-02,Mobile,Northeast,HomeCare,Completed,95.76
101745,2025-12-16,2025-12-16,Mobile,Midwest,SeniorCare,Completed,93.05
101746,2025-12-23,2025-12-23,Web,West,HomeCare,Completed,53.4
101747,2024-10-02,2024-10-02,Mobile,South,HomeCare,Completed,99.37
101748,2025-08-11,2025-08-11,Web,West,SeniorCare,Completed,70.31
101749,2025-06-09,2025-06-09,Web,Midwest,HomeCare,Completed,97.43
101750,2025-11-11,2025-11-21,Web,South,HomeCare,Completed,190.35
101751,2025-10-10,2025-10-10,Web,Northeast,HomeCare,Completed,53.34
101752,2025-04-04,2025-04-09,Mobile,South,HomeCare,Completed,168.58
101753,2024-10-15,2024-10-15,Web,South,HomeCare,Completed,103.25
101754,2025-04-03,2025-04-03,Mobile,West,SeniorCare,Completed,84.38
101755,2024-08-21,2024-08-21,Web,Northeast,SeniorCare,Completed,55.39
101756,2024-09-11,2024-09-11,Mobile,None,HomeCare,Completed,107.72
101757,2025-03-20,2025-03-20,Web,Midwest,SeniorCare,Completed,253.29
101758,2025-02-21,2025-02-21,Partner,Northeast,HomeCare,Completed,26.21
101759,2025-02-28,2025-03-04,Partner,Northeast,HomeCare,Completed,35.23
101760,2024-10-08,2024-10-08,Web,Northeast,SeniorCare,Completed,78.29
101761,2024-10-26,2024-10-26,Mobile,Northeast,Supplies,Completed,71.94
101762,2024-01-08,2024-01-08,Web,Northeast,HomeCare,Completed,149.83
101763,2025-03-15,2025-03-15,Mobile,West,SeniorCare,Returned,107.22
101764,2025-02-24,2025-02-24,Mobile,Midwest,HomeCare,Completed,41.34
101765,2025-11-14,2025-11-17,Web,Midwest,SeniorCare,Cancelled,116.38
101766,2025-01-03,2025-01-03,Web,Midwest,SeniorCare,Completed,78.45
101767,2024-12-07,2024-12-13,Web,Midwest,Hospice,Completed,171.19
101768,2024-02-19,2024-02-26,Mobile,Northeast,Supplies,Completed,42.68
101769,2024-05-23,2024-05-25,Mobile,South,SeniorCare,Completed,39.76
101770,2024-09-04,2024-09-04,Web,South,Supplies,Completed,48.75
101771,2024-10-02,2024-10-02,Web,West,Hospice,Completed,140.56
101772,2024-09-22,2024-09-22,Web,West,Supplies,Completed,73.98
101773,2024-10-15,2024-10-15,Mobile,South,Supplies,Completed,61.61
101774,2025-07-16,2025-07-16,Web,South,Hospice,Completed,80.99
101775,2024-04-05,2024-04-07,Web,South,Hospice,Completed,102.94
101776,2024-08-30,2024-08-30,Partner,South,Supplies,Completed,128.15
101777,2024-04-29,2024-04-29,Web,South,SeniorCare,Completed,306.39
101778,2024-08-12,2024-08-12,Mobile,Midwest,HomeCare,Completed,115.88
101779,2025-05-15,2025-05-15,Web,Northeast,HomeCare,Completed,156.39
101780,2024-02-04,2024-02-04,Web,South,HomeCare,Completed,65.11
101781,2024-09-05,2024-09-05,Mobile,Midwest,HomeCare,Completed,184.27
101782,2024-01-18,2024-01-18,Web,Northeast,HomeCare,Completed,78.66
101783,2025-11-29,2025-11-29,Web,South,SeniorCare,Completed,45.39
101784,2025-06-15,2025-06-15,Partner,South,Hospice,Completed,195.63
101785,2024-06-27,2024-07-07,Partner,Midwest,HomeCare,Completed,97.96
101786,2024-05-24,2024-05-24,Mobile,Midwest,HomeCare,Completed,188.04
101787,2024-03-13,2024-03-13,Web,South,HomeCare,Completed,141.59
101788,2024-12-11,2024-12-11,Web,South,SeniorCare,Completed,44.79
101789,2025-07-04,2025-07-04,Web,Midwest,Hospice,Completed,120.59
101790,2025-03-03,2025-03-03,Partner,West,Supplies,Returned,39.01
101791,2025-10-06,2025-10-06,Mobile,West,SeniorCare,Completed,160.88
101792,2024-09-08,2024-09-08,Mobile,South,SeniorCare,Completed,89.29
101793,2024-07-22,2024-07-22,Partner,West,HomeCare,Completed,67.4
101794,2024-12-15,2024-12-15,Web,South,SeniorCare,Completed,30.99
101795,2024-05-27,2024-05-27,Mobile,Midwest,SeniorCare,Completed,153.22
101796,2025-12-14,2025-12-14,Web,South,Supplies,Completed,51.47
101797,2024-05-15,2024-05-15,Web,South,SeniorCare,Completed,75.03
101798,2024-12-16,2024-12-16,Partner,South,Supplies,Completed,77.81
101799,2025-01-16,2025-01-16,Partner,West,Supplies,Completed,39.26
101800,2024-02-11,2024-02-11,Web,South,Supplies,Completed,28.6
101801,2024-12-08,2024-12-08,Web,Midwest,SeniorCare,Completed,94.19
101802,2024-11-28,2024-11-28,Mobile,Midwest,HomeCare,Completed,58.81
101803,2024-07-08,2024-07-08,Web,West,SeniorCare,Returned,82.3
101804,2024-04-03,2024-04-03,Mobile,Midwest,Supplies,Completed,39.63
101805,2024-02-03,2024-02-03,Mobile,West,Supplies,Completed,30.96
101806,2024-01-07,2024-01-07,Web,Midwest,Supplies,Completed,26.89
101807,2024-12-17,2024-12-17,Web,Northeast,Hospice,Completed,115.65
101808,2024-03-06,2024-03-06,Web,South,Supplies,Completed,105.7
101809,2025-12-02,2025-12-02,Partner,Midwest,Hospice,Returned,179.31
101810,2024-06-27,2024-06-27,Web,Midwest,SeniorCare,Completed,86.59
101811,2025-04-21,2025-04-21,Mobile,Midwest,Hospice,Completed,224.19
101812,2025-05-07,2025-05-07,Web,Midwest,HomeCare,Completed,71.66
101813,2024-12-28,2025-01-01,Mobile,Midwest,Hospice,Completed,165.59
101814,2025-10-07,2025-10-07,Web,Northeast,HomeCare,Completed,73.24
101815,2024-03-21,2024-03-21,Web,Northeast,Hospice,Completed,76.49
101816,2024-06-20,2024-06-20,Mobile,South,SeniorCare,Completed,128.2
101817,2024-07-03,2024-07-03,Mobile,Northeast,HomeCare,Completed,116.29
101818,2024-04-08,2024-04-08,Web,Northeast,SeniorCare,Completed,117.16
101819,2024-08-03,2024-08-03,Web,West,HomeCare,Completed,44.5
101820,2024-08-16,2024-08-16,Partner,South,HomeCare,Completed,156.69
101821,2025-07-13,2025-07-13,Web,South,HomeCare,Completed,131.41
101822,2024-08-08,2024-08-08,Web,West,HomeCare,Completed,76.58
101823,2025-10-02,2025-10-02,Web,West,Supplies,Completed,81.76
101824,2025-07-18,2025-07-18,Web,West,SeniorCare,Completed,147.95
101825,2025-10-21,2025-10-21,Mobile,Northeast,SeniorCare,Completed,59.19
101826,2024-03-17,2024-03-17,Mobile,Northeast,SeniorCare,Completed,59.39
101827,2025-12-20,2025-12-20,Mobile,West,SeniorCare,Completed,74.04
101828,2025-03-24,2025-03-24,Mobile,South,Supplies,Completed,20.12
101829,2025-12-19,2025-12-19,Web,Midwest,Hospice,Completed,129.69
101830,2024-09-16,2024-09-16,Mobile,West,HomeCare,Completed,147.7
101831,2025-11-27,2025-11-27,Web,West,Supplies,Completed,81.24
101832,2025-03-06,2025-03-06,Web,Midwest,Hospice,Completed,139.73
101833,2024-02-22,2024-02-22,Mobile,Midwest,Supplies,Completed,101.91
101834,2024-10-26,2024-10-26,Web,West,Supplies,Completed,58.1
101835,2024-04-10,2024-04-10,Web,South,Hospice,Completed,50.11
101836,2025-11-19,2025-11-24,Web,Northeast,Supplies,Completed,65.17
101837,2024-08-10,2024-08-10,Mobile,Midwest,HomeCare,Completed,179.55
101838,2024-06-11,2024-06-11,Web,Midwest,SeniorCare,Cancelled,102.45
101839,2025-02-08,2025-02-16,Mobile,Northeast,SeniorCare,Completed,71.01
101840,2024-11-06,2024-11-06,Mobile,West,Supplies,Completed,90.41
101841,2024-03-11,2024-03-11,Mobile,South,Hospice,Completed,133.38
101842,2025-08-19,2025-08-19,Web,Midwest,HomeCare,Completed,84.09
101843,2025-09-10,2025-09-20,Mobile,None,HomeCare,Completed,99.41
101844,2025-06-27,2025-06-27,Web,Midwest,Hospice,Completed,93.82
101845,2025-03-26,2025-03-30,Partner,West,Hospice,Completed,149.53
101846,2024-10-21,2024-10-23,Mobile,South,Hospice,Completed,70.12
101847,2025-01-31,2025-01-31,Web,West,SeniorCare,Completed,100.86
101848,2025-01-15,2025-01-15,Mobile,West,Hospice,Completed,169.82
101849,2024-04-30,2024-04-30,Mobile,South,HomeCare,Completed,105.5
101850,2024-02-29,2024-02-29,Web,Midwest,HomeCare,Completed,106.1
101851,2024-07-04,2024-07-04,Web,West,Supplies,Cancelled,63.26
101852,2024-11-28,2024-11-28,Mobile,Midwest,SeniorCare,Completed,111.73
101853,2024-04-27,2024-04-27,Mobile,West,Hospice,Completed,91.88
101854,2024-03-18,2024-03-18,Partner,South,Hospice,Completed,103.01
101855,2025-09-14,2025-09-14,Web,South,HomeCare,Completed,59.7
101856,2024-10-01,2024-10-01,Mobile,South,HomeCare,Completed,81.84
101857,2025-03-03,2025-03-03,Mobile,South,Supplies,Returned,22.42
101858,2025-01-18,2025-01-18,Mobile,Northeast,HomeCare,Completed,95.01
101859,2025-06-21,2025-06-21,Web,Northeast,HomeCare,Completed,127.46
101860,2025-06-24,2025-06-24,Web,South,SeniorCare,Cancelled,82.71
101861,2024-08-04,2024-08-07,Mobile,South,Supplies,Completed,96.83
101862,2025-09-11,2025-09-11,Web,South,Hospice,Completed,214.39
101863,2024-09-28,2024-09-28,Web,West,SeniorCare,Completed,84.84
101864,2025-09-02,2025-09-11,Mobile,West,Supplies,Completed,37.12
101865,2024-10-22,2024-10-31,Web,Northeast,Supplies,Completed,105.43
101866,2024-03-22,2024-03-22,Web,West,Hospice,Returned,171.52
101867,2025-07-09,2025-07-09,Web,South,HomeCare,Completed,117.24
101868,2024-01-23,2024-01-23,Mobile,Midwest,SeniorCare,Completed,65.8
101869,2025-07-18,2025-07-18,Partner,Midwest,Supplies,Completed,73.79
101870,2024-02-01,2024-02-01,Web,West,SeniorCare,Completed,73.19
101871,2024-05-31,2024-05-31,Web,South,Supplies,Completed,42.33
101872,2025-03-17,2025-03-24,Mobile,West,SeniorCare,Returned,102.35
101873,2025-11-19,2025-11-19,Web,South,HomeCare,Completed,57.58
101874,2024-10-25,2024-10-25,Partner,Midwest,Hospice,Completed,160.46
101875,2024-03-29,2024-03-29,Mobile,South,Supplies,Completed,70.32
101876,2024-06-19,2024-06-19,Web,Northeast,HomeCare,Completed,88.59
101877,2025-10-17,2025-10-20,Web,South,SeniorCare,Completed,83.76
101878,2025-06-15,2025-06-15,Web,West,Hospice,Completed,64.3
101879,2024-03-14,2024-03-14,Mobile,Northeast,Hospice,Cancelled,66.26
101880,2024-10-08,2024-10-08,Web,South,SeniorCare,Completed,203.41
101881,2024-07-12,2024-07-12,Partner,Northeast,Hospice,Completed,101.97
101882,2024-05-09,2024-05-09,Mobile,South,Supplies,Cancelled,29.97
101883,2025-09-10,2025-09-10,Partner,West,HomeCare,Returned,148.27
101884,2025-03-27,2025-03-27,Partner,South,SeniorCare,Completed,51.25
101885,2024-05-11,2024-05-11,Web,None,HomeCare,Completed,124.97
101886,2025-04-20,2025-04-30,Mobile,South,HomeCare,Completed,195.75
101887,2024-10-29,2024-10-29,Mobile,Midwest,HomeCare,Cancelled,84.03
101888,2024-02-14,2024-02-17,Web,Northeast,HomeCare,Completed,167.11
101889,2024-11-24,2024-11-24,Web,South,SeniorCare,Completed,123.43
101890,2024-05-15,2024-05-15,Web,Northeast,HomeCare,Completed,205.7
101891,2024-06-28,2024-06-28,Web,South,HomeCare,Completed,125.3
101892,2025-10-04,2025-10-04,Partner,Midwest,Supplies,Completed,46.9
101893,2025-06-03,2025-06-03,Web,Midwest,SeniorCare,Cancelled,30.18
101894,2024-04-08,2024-04-18,Mobile,Northeast,Supplies,Completed,41.11
101895,2025-09-14,2025-09-14,Partner,South,Supplies,Cancelled,47.52
101896,2025-02-23,2025-02-23,Web,South,SeniorCare,Completed,140.49
101897,2025-10-01,2025-10-01,Mobile,Midwest,Hospice,Completed,201.78
101898,2025-06-30,2025-06-30,Web,South,Supplies,Completed,35.31
101899,2024-09-05,2024-09-05,Web,Northeast,Hospice,Completed,202.67
101900,2025-01-25,2025-01-25,Web,West,Hospice,Completed,74.69
101901,2025-01-23,2025-01-23,Web,Northeast,HomeCare,Completed,61.75
101902,2025-06-10,2025-06-10,Web,South,HomeCare,Cancelled,46.9
101903,2024-06-30,2024-06-30,Web,South,Supplies,Completed,72.33
101904,2024-08-31,2024-08-31,Web,Northeast,HomeCare,Cancelled,69.89
101905,2024-06-27,2024-06-27,Web,Northeast,HomeCare,Completed,180.6
101906,2024-08-04,2024-08-04,Mobile,Midwest,SeniorCare,Completed,54.31
101907,2024-04-27,2024-04-27,Web,Northeast,Supplies,Completed,88.1
101908,2024-01-27,2024-01-27,Mobile,Midwest,Supplies,Cancelled,33.32
101909,2025-11-18,2025-11-18,Partner,Midwest,SeniorCare,Completed,143.27
101910,2024-02-24,2024-02-26,Mobile,Midwest,HomeCare,Completed,99.32
101911,2025-10-11,2025-10-11,Mobile,Midwest,Hospice,Completed,127.31
101912,2024-01-03,2024-01-03,Mobile,South,HomeCare,Cancelled,78.3
101913,2025-07-22,2025-07-22,Mobile,Midwest,HomeCare,Completed,76.11
101914,2024-08-28,2024-08-28,Partner,Midwest,Supplies,Completed,78.31
101915,2025-01-13,2025-01-13,Partner,Midwest,Supplies,Completed,150.89
101916,2024-07-25,2024-07-25,Web,Midwest,HomeCare,Completed,55.42
101917,2024-12-24,2024-12-24,Mobile,South,Hospice,Completed,92.74
101918,2024-11-26,2024-11-26,Mobile,West,Supplies,Completed,44.97
101919,2025-01-22,2025-01-22,Web,Northeast,Hospice,Completed,51.64
101920,2024-10-14,2024-10-14,Mobile,Midwest,HomeCare,Completed,43.71
101921,2025-01-27,2025-01-27,Mobile,South,HomeCare,Completed,64.94
101922,2025-08-26,2025-08-26,Mobile,South,Hospice,Completed,90.21
101923,2024-11-13,2024-11-13,Web,Midwest,Hospice,Completed,223.22
101924,2024-09-21,2024-09-21,Web,South,SeniorCare,Completed,140.25
101925,2024-04-06,2024-04-06,Web,South,HomeCare,Cancelled,62.15
101926,2024-09-19,2024-09-19,Mobile,South,Hospice,Completed,161.83
101927,2024-04-01,2024-04-01,Partner,Northeast,HomeCare,Completed,62.81
101928,2024-05-13,2024-05-13,Partner,South,HomeCare,Completed,89.64
101929,2025-11-27,2025-11-27,Web,Midwest,HomeCare,Completed,110.13
101930,2024-03-06,2024-03-09,Web,Midwest,Hospice,Completed,315.8
101931,2024-12-18,2024-12-18,Mobile,West,Hospice,Cancelled,125.78
101932,2025-09-01,2025-09-01,Mobile,Northeast,HomeCare,Completed,44.74
101933,2025-11-27,2025-11-27,Mobile,Northeast,Supplies,Completed,88.63
101934,2024-04-17,2024-04-17,Web,West,HomeCare,Completed,165.4
101935,2024-04-29,2024-04-29,Web,South,SeniorCare,Cancelled,133.36
101936,2024-09-29,2024-09-29,Mobile,Midwest,Supplies,Completed,37.16
101937,2025-02-09,2025-02-09,Mobile,Northeast,HomeCare,Completed,99.68
101938,2025-12-02,2025-12-02,Web,Midwest,HomeCare,Completed,92.83
101939,2024-05-31,2024-05-31,Partner,Northeast,HomeCare,Completed,226.9
101940,2024-04-30,2024-05-06,Mobile,South,Supplies,Completed,83.15
101941,2024-07-04,2024-07-04,Partner,Midwest,Hospice,Completed,259.42
101942,2025-10-01,2025-10-01,Web,Midwest,HomeCare,Completed,65.7
101943,2024-01-22,2024-01-31,Web,South,HomeCare,Cancelled,84.05
101944,2024-10-04,2024-10-04,Partner,Northeast,HomeCare,Cancelled,71.59
101945,2024-03-27,2024-03-27,Partner,Midwest,SeniorCare,Completed,139.51
101946,2024-04-24,2024-04-24,Partner,Midwest,SeniorCare,Completed,151.2
101947,2025-11-01,2025-11-01,Mobile,South,Hospice,Completed,133.69
101948,2024-01-02,2024-01-02,Web,West,HomeCare,Completed,98.21
101949,2024-08-23,2024-08-23,Web,Northeast,Supplies,Completed,75.28
101950,2025-10-31,2025-10-31,Web,Northeast,Supplies,Completed,30.6
101951,2025-03-20,2025-03-20,Partner,South,Hospice,Completed,89.52
101952,2024-02-22,2024-02-22,Web,South,SeniorCare,Completed,72.48
101953,2024-12-05,2024-12-05,Mobile,Midwest,Supplies,Completed,60.67
101954,2025-12-10,2025-12-12,Partner,None,Hospice,Completed,79.37
101955,2024-10-19,2024-10-19,Partner,Midwest,HomeCare,Completed,61.26
101956,2025-01-21,2025-01-21,Partner,West,Hospice,Completed,49.46
101957,2025-01-23,2025-01-31,Mobile,South,HomeCare,Completed,116.26
101958,2025-04-27,2025-05-07,Web,Midwest,HomeCare,Cancelled,47.18
101959,2024-05-16,2024-05-16,Partner,South,Supplies,Completed,100.69
101960,2025-09-05,2025-09-05,Web,South,Supplies,Completed,71.83
101961,2025-12-23,2025-12-23,Web,South,SeniorCare,Completed,133.22
101962,2024-04-14,2024-04-14,Partner,Northeast,Supplies,Completed,39.11
101963,2025-08-21,2025-08-21,Mobile,West,Supplies,Completed,155.12
101964,2025-08-20,2025-08-20,Mobile,Northeast,SeniorCare,Cancelled,259.47
101965,2025-06-26,2025-06-26,Web,West,Supplies,Completed,62.01
101966,2024-09-28,2024-09-28,Mobile,Midwest,Supplies,Completed,74.37
101967,2024-12-08,2024-12-08,Partner,Northeast,HomeCare,Completed,93.07
101968,2025-09-05,2025-09-05,Mobile,West,Supplies,Completed,101.09
101969,2024-04-21,2024-04-21,Web,South,Supplies,Completed,90.8
101970,2025-08-28,2025-08-28,Mobile,Northeast,HomeCare,Cancelled,38.55
101971,2025-11-04,2025-11-04,Partner,West,SeniorCare,Completed,56.57
101972,2025-05-13,2025-05-13,Partner,None,HomeCare,Completed,113.99
101973,2024-09-06,2024-09-06,Web,Midwest,Hospice,Completed,161.9
101974,2025-02-12,2025-02-12,Mobile,South,SeniorCare,Completed,92.15
101975,2024-02-06,2024-02-06,Web,Northeast,HomeCare,Completed,40.1
101976,2025-11-12,2025-11-12,Web,West,SeniorCare,Completed,112.97
101977,2024-09-07,2024-09-07,Web,Midwest,Hospice,Completed,273.84
101978,2024-02-11,2024-02-11,Mobile,South,HomeCare,Completed,29.72
101979,2025-08-03,2025-08-03,Mobile,Midwest,SeniorCare,Completed,136.79
101980,2025-04-25,2025-04-25,Web,South,Supplies,Completed,152.68
101981,2025-03-31,2025-03-31,Web,Northeast,HomeCare,Cancelled,150.14
101982,2024-02-09,2024-02-09,Web,South,Hospice,Completed,105.61
101983,2025-07-02,2025-07-02,Web,South,HomeCare,Completed,146.67
101984,2025-04-10,2025-04-13,Mobile,Northeast,HomeCare,Completed,89.7
101985,2025-08-03,2025-08-03,Web,South,Hospice,Completed,144.19
101986,2025-08-27,2025-08-27,Web,None,HomeCare,Completed,97.65
101987,2024-06-03,2024-06-03,Partner,Midwest,SeniorCare,Completed,90.42
101988,2024-06-02,2024-06-02,Web,Midwest,HomeCare,Completed,64.0
101989,2025-11-06,2025-11-06,Partner,West,SeniorCare,Completed,67.84
101990,2025-01-23,2025-01-23,Mobile,South,HomeCare,Completed,211.05
101991,2024-11-16,2024-11-16,Mobile,South,Supplies,Completed,44.81
101992,2024-07-28,2024-07-28,Mobile,South,Hospice,Completed,41.36
101993,2025-04-12,2025-04-12,Web,None,HomeCare,Completed,543.19
101994,2025-07-06,2025-07-05,Mobile,Midwest,HomeCare,Completed,75.3
101995,2024-01-02,2024-01-02,Mobile,South,Hospice,Completed,96.14
101996,2025-02-07,2025-02-07,Web,Midwest,Supplies,Completed,49.96
101997,2025-12-27,2025-12-27,Mobile,West,Hospice,Completed,110.84
101998,2024-07-24,2024-07-24,Mobile,Northeast,Hospice,Completed,75.23
101999,2024-07-24,2024-07-24,Partner,West,SeniorCare,Completed,180.1
102000,2025-10-03,2025-10-03,Mobile,Northeast,HomeCare,Completed,84.77
102001,2024-02-15,2024-02-15,Web,West,SeniorCare,Completed,50.7
102002,2024-10-17,2024-10-17,Partner,South,HomeCare,Completed,22.32
102003,2024-11-30,2024-11-30,Partner,Midwest,Supplies,Completed,105.61
102004,2025-08-06,2025-08-06,Mobile,West,Supplies,Completed,49.01
102005,2024-04-04,2024-04-04,Web,West,HomeCare,Completed,113.03
102006,2024-11-13,2024-11-13,Mobile,West,HomeCare,Completed,58.87
102007,2024-04-21,2024-04-21,Mobile,West,SeniorCare,Completed,89.63
102008,2025-07-29,2025-08-02,Web,Northeast,SeniorCare,Completed,84.36
102009,2025-04-07,2025-04-17,Partner,South,SeniorCare,Completed,135.53
102010,2024-12-29,2024-12-29,Mobile,Northeast,Hospice,Completed,119.45
102011,2024-10-14,2024-10-14,Partner,Midwest,HomeCare,Completed,53.43
102012,2024-04-21,2024-04-21,Mobile,Northeast,SeniorCare,Completed,284.29
102013,2025-11-04,2025-11-04,Web,West,HomeCare,Completed,116.4
102014,2025-04-18,2025-04-18,Partner,Northeast,Hospice,Completed,68.56
102015,2024-08-21,2024-08-21,Mobile,South,HomeCare,Completed,102.96
102016,2024-10-29,2024-10-29,Mobile,Northeast,HomeCare,Completed,113.9
102017,2025-06-14,2025-06-14,Web,West,Supplies,Cancelled,77.82
102018,2025-06-10,2025-06-10,Web,Midwest,Hospice,Completed,131.86
102019,2024-12-03,2024-12-03,Mobile,South,Hospice,Cancelled,124.31
102020,2024-08-09,2024-08-09,Web,Northeast,Supplies,Completed,96.66
102021,2025-04-27,2025-04-27,Partner,West,SeniorCare,Cancelled,123.07
102022,2025-04-26,2025-04-26,Partner,Northeast,Supplies,Completed,88.73
102023,2025-03-14,2025-03-14,Mobile,Northeast,Supplies,Completed,25.13
102024,2024-02-23,2024-02-23,Web,Midwest,SeniorCare,Completed,35.93
102025,2024-12-11,2024-12-11,Mobile,South,HomeCare,Completed,63.0
102026,2025-03-24,2025-03-24,Web,West,HomeCare,Completed,82.73
102027,2025-11-25,2025-11-25,Mobile,South,Hospice,Completed,75.2
102028,2025-01-19,2025-01-19,Web,South,HomeCare,Completed,56.37
102029,2024-09-07,2024-09-07,Partner,South,HomeCare,Completed,105.55
102030,2025-02-10,2025-02-10,Web,South,HomeCare,Completed,60.54
102031,2024-05-09,2024-05-14,Web,South,HomeCare,Completed,28.16
